vessel_id,timestamp,lon,lat,sog,cog
vessel_000039,2020-01-01 14:06:50,122.98467,37.74971333333333,13.0,113.80000305175781
vessel_000039,2020-01-01 14:06:58,122.98522333333334,37.749518333333334,13.0,113.80000305175781
vessel_000039,2020-01-01 14:07:19,122.98668166666667,37.749006666666666,13.0,113.9000015258789
vessel_000039,2020-01-01 14:07:28,122.98730833333333,37.74879,13.0,113.9000015258789
vessel_000039,2020-01-01 14:07:39,122.988075,37.74852166666667,13.0,113.9000015258789
vessel_000039,2020-01-01 14:07:50,122.98876833333334,37.74827333333333,13.0,114.0
vessel_000039,2020-01-01 14:08:19,122.99078333333334,37.747555,13.100000381469727,114.0
vessel_000039,2020-01-01 14:08:28,122.991545,37.74729166666667,13.0,113.80000305175781
vessel_000039,2020-01-01 14:08:39,122.99231,37.74703,13.0,113.69999694824219
vessel_000039,2020-01-01 14:08:50,122.993005,37.746788333333335,13.0,113.69999694824219
vessel_000039,2020-01-01 14:09:19,122.99500833333333,37.74608333333333,13.0,114.0
vessel_000039,2020-01-01 14:09:28,122.9957,37.745841666666664,13.0,113.9000015258789
vessel_000039,2020-01-01 14:09:50,122.99715333333333,37.74532833333333,13.0,114.0
vessel_000039,2020-01-01 14:10:19,122.99914833333334,37.744605,13.100000381469727,114.69999694824219
vessel_000039,2020-01-01 14:10:28,122.99976833333334,37.74439,13.0,114.5
vessel_000039,2020-01-01 14:10:39,123.00053166666666,37.74413833333333,13.0,114.0
vessel_000039,2020-01-01 14:10:50,123.00122166666667,37.743896666666664,13.0,114.0999984741211
vessel_000039,2020-01-01 14:11:08,123.00259833333334,37.743401666666664,13.0,114.0999984741211
vessel_000039,2020-01-01 14:11:19,123.00328833333333,37.743158333333334,13.0,114.19999694824219
vessel_000039,2020-01-01 14:11:28,123.00397833333334,37.742913333333334,13.0,114.4000015258789
vessel_000039,2020-01-01 14:11:39,123.00467,37.742668333333334,13.0,114.30000305175781
