vessel_id,timestamp,lon,lat,sog,cog
vessel_000039,2020-01-01 14:06:50,122.98467,37.749713333333,13.0,113.800003
vessel_000039,2020-01-01 14:06:58,122.985223333333,37.749518333333,13.0,113.800003
vessel_000039,2020-01-01 14:07:19,122.986681666667,37.749006666667,13.0,113.900002
vessel_000039,2020-01-01 14:07:28,122.987308333333,37.74879,13.0,113.900002
vessel_000039,2020-01-01 14:07:39,122.988075,37.748521666667,13.0,113.900002
vessel_000039,2020-01-01 14:07:50,122.988768333333,37.748273333333,13.0,114.0
vessel_000039,2020-01-01 14:08:19,122.990783333333,37.747555,13.1,114.0
vessel_000039,2020-01-01 14:08:28,122.991545,37.747291666667,13.0,113.800003
vessel_000039,2020-01-01 14:08:39,122.99231,37.74703,13.0,113.699997
vessel_000039,2020-01-01 14:08:50,122.993005,37.746788333333,13.0,113.699997
vessel_000039,2020-01-01 14:09:19,122.995008333333,37.746083333333,13.0,114.0
vessel_000039,2020-01-01 14:09:28,122.9957,37.745841666667,13.0,113.900002
vessel_000039,2020-01-01 14:09:50,122.997153333333,37.745328333333,13.0,114.0
vessel_000039,2020-01-01 14:10:19,122.999148333333,37.744605,13.1,114.699997
vessel_000039,2020-01-01 14:10:28,122.999768333333,37.74439,13.0,114.5
vessel_000039,2020-01-01 14:10:39,123.000531666667,37.744138333333,13.0,114.0
vessel_000039,2020-01-01 14:10:50,123.001221666667,37.743896666667,13.0,114.099998
vessel_000039,2020-01-01 14:11:08,123.002598333333,37.743401666667,13.0,114.099998
vessel_000039,2020-01-01 14:11:19,123.003288333333,37.743158333333,13.0,114.199997
vessel_000039,2020-01-01 14:11:28,123.003978333333,37.742913333333,13.0,114.400002
vessel_000039,2020-01-01 14:11:39,123.00467,37.742668333333,13.0,114.300003
vessel_000039,2020-01-01 14:11:50,123.005431666667,37.7424,13.0,114.199997
vessel_000039,2020-01-01 14:11:59,123.006053333333,37.742185,13.0,114.0
vessel_000039,2020-01-01 14:12:09,123.006743333333,37.741941666667,12.9,114.099998
vessel_000039,2020-01-01 14:12:19,123.007433333333,37.741698333333,12.9,114.099998
vessel_000062,2020-01-01 15:25:08,122.88578,37.167103333333,15.7,1.7
vessel_000062,2020-01-01 15:25:14,122.8858,37.167523333333,15.7,1.8
vessel_000062,2020-01-01 15:25:19,122.885816666667,37.167873333333,15.6,1.7
vessel_000062,2020-01-01 15:25:26,122.885838333333,37.168293333333,15.6,1.8
vessel_000062,2020-01-01 15:25:32,122.88586,37.168805,15.6,1.8
vessel_000062,2020-01-01 15:25:38,122.885881666667,37.169228333333,15.6,1.7
vessel_000062,2020-01-01 15:25:44,122.885901666667,37.169643333333,15.6,1.6
vessel_000062,2020-01-01 15:25:50,122.88591,37.17009,15.6,1.1
vessel_000062,2020-01-01 15:25:56,122.885916666667,37.170468333333,15.6,0.6
vessel_000062,2020-01-01 15:26:01,122.885923333333,37.170908333333,15.6,0.5
vessel_000062,2020-01-01 15:26:08,122.885938333333,37.17142,15.6,0.9
vessel_000062,2020-01-01 15:26:14,122.885978333333,37.171853333333,15.6,1.5
vessel_000062,2020-01-01 15:26:19,122.886013333333,37.17221,15.6,2.3
vessel_000062,2020-01-01 15:26:26,122.886055,37.172641666667,15.6,3.1
vessel_000062,2020-01-01 15:26:32,122.886095,37.173073333333,15.6,3.8
vessel_000062,2020-01-01 15:26:37,122.886141666667,37.173503333333,15.6,4.5
vessel_000062,2020-01-01 15:26:50,122.886255,37.174436666667,15.6,5.6
vessel_000062,2020-01-01 15:26:56,122.886301666667,37.174798333333,15.7,6.1
vessel_000062,2020-01-01 15:27:08,122.886438333333,37.17573,15.6,6.7
vessel_000062,2020-01-01 15:27:14,122.886506666667,37.176158333333,15.6,7.0
